essay_id,score,raw_pred
0906ee2,5,4.556905
090c52d,2,3.1032522
0912e51,2,3.290741
0916c73,4,3.9034534
0916f2c,4,4.1877894
091a8ca,3,3.1156373
0926d5e,3,2.8895662
0952aee,4,3.6319969
0958685,3,3.0190878
095d62a,4,3.855526
0962f2b,1,1.293874
0966167,2,1.9369223
0980c17,2,3.5327425
098d6c6,2,2.0754879
0999761,4,3.9481628
09a7f87,3,2.77728
09b1823,3,2.0666294
09b7da8,2,1.7190144
09c97ba,2,2.698022
09e6583,4,4.5449
09e971b,4,3.574086
0a01969,4,3.9627502
0a0388e,2,2.2345476
0a0f7cc,3,3.7375383
0a45f5b,3,2.9646358
0a50c61,5,4.405516
0a62a7a,4,4.503736
0a7fbd0,4,3.5716255
0a834e9,4,3.668889
0a919e5,3,3.3275712
0a94ac7,2,2.8590508
0aaae26,5,4.6562443
0ac26e9,3,3.1967235
0ad1f49,2,1.4109508
0af2d2d,3,3.1110647
0b153d1,2,2.9408479
0b2c063,2,1.4010623
0b47a00,3,3.167645
0b551ad,3,2.6355343
0b700a7,2,2.9995594
0b708bc,3,2.8347836
0b8588b,1,2.0585096
0b8e735,2,2.022972
0bacb0f,2,2.3675718
0bb7157,3,2.5028946
0bb7573,2,2.047803
0bbbed5,4,3.6474042
0bc0443,3,3.6278307
0bebdc5,3,3.7584527
0bf34b6,1,1.5155953
0c047cd,2,2.0034046
0c059b2,3,1.981051
0c10954,2,2.3940039
0c1322b,1,1.4893112
0c1da05,3,3.386786
0c2a63d,3,3.549057
0c2f000,2,1.8012102
0c3a8a0,2,2.1156566
0c442a8,5,4.7631793
0c47509,3,2.4134088
0c61969,2,1.8258226
0c6cdfe,2,1.4671195
0c8abe3,3,2.4188228
0cc9cb5,5,4.600406
0cdf1ff,5,4.316087
0ce3c1c,3,3.5211046
0d077e2,3,2.7599106
0d1dfcb,2,2.4081662
0d23181,2,1.8144635
0d91c5e,3,4.343936
0d96d4e,1,2.181214
0d9d694,3,3.1878543
0dabca9,3,3.5702834
0db7e99,5,4.564102
0dbd926,3,3.257804
0dcf2f6,6,4.2581887
0dd48cd,2,3.2137551
0ded4da,3,3.607527
0e00dde,3,3.2365937
0e03564,4,3.7879264
0e22bc3,4,3.2101555
0e277d7,3,3.223036
0e426b4,2,3.781788
0e54b40,3,2.5286295
0e73ffd,4,3.8479862
0e782a4,3,3.650319
0e7cbd2,2,2.5622158
0e82e35,4,3.9078338
0e92d4a,3,3.6781275
0ea84b1,2,2.1323962
0ed8aad,3,3.5040936
0f01ab8,3,3.469222
0f2299f,2,2.1097784
0f50ec4,4,3.0420942
0f51dbd,4,4.644121
0f560cf,3,3.390971
0f5c12f,4,4.060132
0f69e05,3,3.5454137
0f6cdb4,3,2.286718
0f789a2,6,4.4782176
0f7aadf,3,3.9118962
0fa92b4,4,3.2344286
0fb0f34,2,1.1167163
0fc99a9,3,3.254206
0fe1d3e,4,3.7667646
0ffc18d,3,3.5846574
10159ff,1,1.5050972
101ff6a,4,3.2970283
1023766,3,2.6062968
103d884,4,3.6855252
10444ef,3,2.3171482
105d8a4,4,2.6362321
1061742,4,3.902236
1064c41,2,2.2472413
106ec05,1,1.1379622
1083f35,2,2.3968196
1085852,5,4.37904
10a0374,4,3.6232648
10a3665,1,2.9828963
10bc1b7,2,1.8606048
10d4feb,4,3.6979713
10db454,2,2.4203646
10dbcec,3,3.9256318
10ebd3c,4,3.8772595
10efec8,3,2.4074502
10fda69,3,3.6956644
110eebe,2,1.6738286
1179156,4,2.5578413
1191933,3,2.8477197
11ece20,2,1.8353193
11fa7e9,2,1.8042917
11fb07e,4,4.0594845
12095b2,3,2.6672523
120cb91,5,4.749344
1215ca0,4,4.3254337
12309f9,5,4.2721767
1240bc6,2,3.2178984
124b5f9,3,2.615468
1259ea4,3,3.082788
126187d,1,1.9566498
126b69a,4,3.4775465
127dd08,1,1.1249473
128dd5a,4,4.372798
12997a5,3,3.175884
12ad17a,4,3.9329493
12cefbe,3,2.6993682
1314aa2,2,1.9980314
136fadf,4,3.9671998
13846d3,3,3.1016858
138da74,2,2.7388487
139ec0a,3,3.5333703
13ce90a,3,3.086286
13d8060,3,3.0635478
13e2ae4,3,4.009966
13e7ace,1,1.1655068
1409186,2,2.8615727
14123e6,1,1.790798
141315e,1,1.1064539
14174ed,6,4.9714584
141df49,2,2.2891083
141f967,3,3.387313
142fbeb,3,3.8129318
143fb6e,2,1.436305
1445aea,2,2.4403872
14706c7,5,4.2679234
1482f42,3,2.9159753
1494422,4,3.8903618
1498b6e,4,3.5181127
14afb00,3,3.6671858
14b1d67,2,1.5219064
14b486e,3,2.9036536
14b54d0,2,2.126001
14b8fbb,4,4.0609546
14c37b2,4,3.67478
14c4255,4,3.8582492
14ce186,4,4.0043774
14cfa29,3,4.0075655
14d000b,3,2.80654
14d573e,3,2.9366002
14df8e2,3,3.887584
14f5af7,3,2.8933105
151a2ea,3,3.338679
153e8fe,2,2.501742
15479c1,2,2.326206
154f5c1,2,1.7043335
1575077,4,4.1783447
1579cb7,4,3.9501195
1580723,2,2.1757627
1582312,1,1.5973895
158d50f,4,3.9669273
158f25e,3,3.2843368
15992f4,3,3.2827055
15b2b88,2,2.2939134
15c7911,3,3.3396094
15c7e62,4,3.4414306
15dd182,4,4.4516916
15de5b1,2,2.2262163
15ec4fa,4,4.6896753
15f2066,2,2.5404167
15f9033,3,3.0307307
15fa958,4,3.1522589
15fc2ac,3,2.5282564
160bab7,4,3.3619735
1621180,4,3.8850474
163010e,3,3.7646947
163e61d,3,3.1736104
164ffb9,3,2.2210045
1651722,2,2.4072845
165ec3d,2,2.606022
16687f8,4,4.316743
1675f05,1,2.349802
1679026,3,3.5547943
167f589,3,3.1747468
168bb04,3,3.1122894
1696647,3,2.001187
169fccf,4,4.0766373
16b2a71,3,3.0068893
16c2f13,2,1.9719
16d22a1,4,4.231737
16d2b9e,3,1.9638028
16ead3d,1,2.0158262
16ed2eb,1,3.4443717
1710770,2,2.0943613
173dcbd,2,2.7907722
1750767,5,4.0858684
175419b,3,3.438127
175775c,5,4.2450166
175ec92,3,2.4678454
177a7d7,4,3.645392
177febf,3,1.9442993
1783b9f,2,2.091103
179cb57,4,4.515199
17bb4bc,3,2.1778855
17ec828,4,3.2729878
17f590a,4,4.2184625
17fe311,3,3.3214688
182536b,3,3.0190892
1833139,4,3.2572381
183678c,4,3.6768465
1849da9,3,3.1472914
184d83c,3,3.6698377
1852090,4,3.5338736
18560d1,3,3.0430503
187c555,1,1.69476
18834d3,3,3.3761537
18a1958,2,2.8655999
18a3ec7,3,3.6971097
18acc14,2,1.3424495
18c9ed8,4,3.931459
18cbfcc,3,3.54105
18d3320,4,4.3718557
18f7fc7,2,1.5344772
18f9457,4,3.9070141
190716b,2,1.8289104
190a8d4,3,2.33044
190ca77,5,4.198875
191623d,5,4.102766
191f22e,3,4.457554
192c7f5,3,3.1026013
192dd1b,3,3.2270176
192f5f6,2,1.464673
194ce55,3,2.7903328
194eb61,3,2.8223763
195345f,2,1.4937845
1962ad7,4,4.1882954
197ea96,2,3.1208997
1999c5d,4,4.521755
19c4c74,3,3.774012
19db546,2,1.9472189
19dee01,2,3.5276458
19e5e8b,2,2.1891549
19ea9ea,2,2.069664
19fcf9f,1,3.3753877
1a10d27,3,3.035702
1a30445,2,1.4852529
1a8c6b7,2,2.2507985
1aac26b,1,1.7175748
1abc249,1,1.6273329
1af6bd0,4,3.7763345
1b0c156,4,4.2939854
1b2bd26,2,2.6217494
1b2cd91,4,4.181951
1b31f9f,3,2.776874
1b3b11e,3,2.9055092
1b3c850,3,3.5091596
1b3fba8,3,3.7951984
1b43b9e,3,2.8522615
1b45c61,6,4.868065
1b5891f,2,1.913419
1b6c945,2,2.1879747
1b7ce1c,3,3.855546
1b92860,2,3.293301
1b9b518,4,3.7963772
1bb0b2b,2,2.8243492
1bc07ce,3,3.2103739
1bd9707,2,2.0229979
1bdcde3,3,3.3241358
1bee451,3,2.7166958
1bf4ba6,3,3.15114
1bf8cee,3,3.4878547
1bfefc4,4,3.9273486
1c0c7cd,3,3.3205163
1c139c1,5,4.5356307
1c1c470,5,4.12877
1c2cde0,2,2.8696618
1c2e15b,3,2.2590108
1c36085,4,4.048933
1c4115c,3,1.8938644
1c45114,3,3.8842533
1c49271,2,2.6725345
1c6bf32,2,2.9397523
1c745e9,5,4.066242
1c80539,1,1.5458325
1c84003,2,2.5551457
1c8ac21,3,2.8049319
1c8c3de,3,2.835887
1c8c585,3,3.3594246
1c98fd5,3,3.3767776
1caaf3f,3,3.3645678
1cb6294,1,2.392479
1cb7062,2,2.120317
1cb73aa,2,2.6507132
1cbe5ec,2,2.0485787
1cc616f,4,3.857816
1cc6247,3,2.8332014
1cc8f9d,1,1.324538
1cd0bbb,2,1.7520378
1cd1479,2,1.7271442
1cdccc2,2,1.7854897
1cf90a1,2,2.5966585
1cfab57,5,4.596856
1d12e5e,3,3.442842
1d14fc4,3,2.1338084
1d1b2ad,2,2.0365982
1d20cae,3,3.585317
1d24933,4,3.6563148
1d2584d,2,2.0787413
1d2f823,2,2.7960668
1d31ebd,2,2.9489841
1d38f14,4,4.247868
1d4afd8,3,3.3661897
1d580b3,4,3.2989483
1d5fd7e,2,2.8074617
1d7c97a,4,4.181896
1d80630,5,4.5174847
1d8869d,2,2.2873082
1d8e8c7,5,4.7263374
1d9389b,2,4.156778
1d9e356,3,3.7279062
1da634a,3,3.7534957
1da8f12,5,4.790428
1db605b,1,1.528772
1dd6a58,4,4.2998714
1dd9df1,2,2.6566272
1de8098,3,3.0911965
1e14a01,2,2.9948196
1e26ea8,4,3.6213112
1e2c5f1,3,3.8736303
1e44652,2,1.5940361
1e54327,3,2.9878926
1e5bfd5,2,2.7092376
1e860bc,2,2.0172274
1ea12d7,2,2.5424576
1ea87c7,3,2.7463365
1ec9d22,2,1.3233962
1ed10fe,4,3.731791
1edf4db,3,3.5625873
1ee5f0a,1,1.1153316
1efd3f9,3,3.9094038
1efe2a5,3,2.721639
1f04460,3,2.4602702
1f06856,3,2.5000198
1f1e073,3,3.7209086
1f30de7,3,2.7623115
1f4513c,3,3.605078
1f4aec1,4,3.4316244
1f4fabd,2,2.7788403
1f7a4d9,4,3.835467
1f7e64f,3,2.9401765
1fa91e9,3,3.968636
1fc46cb,3,3.506216
1fd270c,3,4.0503564
1fd6b7f,5,4.45813
1fe34e0,3,2.6655197
200fcf4,2,3.343134
203725b,3,3.0533822
20383c7,4,3.831389
203dcec,4,4.3789463
205075e,3,3.1681874
2062bda,3,2.8001318
2078da0,3,3.0108721
2079bbf,2,2.9327068
20cdd57,3,2.422009
20d9bb9,3,3.213259
20f1b82,4,4.395122
21077ac,1,1.0927371
210fff5,2,1.7627659
2116512,3,3.0781848
2121299,4,4.273194
2126db8,3,3.3962634
212f1e9,3,2.8447459
212f8b4,3,3.2236886
213db80,4,3.6780481
2148c4b,4,3.7798991
2163377,3,2.5818155
21662c7,3,3.4216948
218c97f,2,2.0811346
2199b5e,4,3.8660207
21b32eb,1,1.2334028
21c32de,3,2.2647243
21c91d4,3,3.0884783
21e0763,2,2.551693
21f5006,4,4.159399
21fa6b4,3,3.338344
21fb085,2,2.2485962
21ff75f,1,1.6602693
220280e,1,2.0983195
221dbc7,3,2.2466896
221e8a6,2,2.7042763
2228575,4,4.5338182
2235d96,5,4.211852
2240658,3,3.475195
224e7d7,3,3.0753908
2254969,3,2.4308238
22564a5,3,3.2666147
2274cbb,5,4.5948634
2289b45,3,2.3722208
2290a15,5,4.406923
229397f,3,3.0544953
22a129c,4,3.8138795
22a5954,4,3.3323224
22d7047,3,2.8123949
22d825e,4,3.899368
22eb6fa,5,4.6348305
22ed5ef,4,3.861478
22f1552,2,2.2359018
22fa8b0,3,3.2747684
23020fe,3,2.5486245
230cf75,2,3.0103793
2312dc6,2,1.9143176
2312fc6,1,1.8044108
231b95b,3,3.1590803
2323c66,2,2.0647295
235ca29,3,2.5575714
235df70,3,3.2360501
235fab2,4,3.3991644
236de48,3,2.949954
238702a,4,3.8092554
2388754,3,2.8564408
2389ddc,3,3.0027401
23ac622,4,3.2659168
23acd87,4,3.4031987
23b5db1,3,2.654433
23bc2c4,2,3.802815
23c08f2,2,1.6888621
23ccdb6,1,1.5632374
23d1582,1,1.4240038
23e30c0,1,1.9463931
23eb690,3,2.9537864
24046b8,4,3.982001
241385f,2,2.1162267
2426a90,3,2.871098
2431df1,4,3.5084398
2438f66,3,3.9301748
2441f8c,3,3.2980962
244587b,2,3.131723
245484c,3,2.9773755
247e418,3,2.691546
247f18e,1,2.1419845
24811c2,4,3.2661061
248162f,3,3.3670502
248e116,3,2.4684587
24af377,2,2.046019
24afacf,2,1.6526117
24b3411,2,2.6012194
24c6ae0,2,2.7010925
24cc082,2,1.1109649
24e61ae,2,1.1799312
24e9709,4,3.811349
24e9ae8,4,3.561092
24fc7ae,2,2.239222
25024a4,1,2.4146338
2504d68,3,2.7948856
2505b2a,2,2.1434321
2510330,2,2.5233574
2529a4b,3,3.1665523
2530fb7,4,3.3550103
2548fcc,4,4.3244176
2556150,5,5.0425453
256ce94,3,2.5043623
25b184e,2,1.9974053
25bf9c6,3,2.6741147
25c8837,2,1.8236054
25e14a4,3,2.6465547
25e76b0,2,1.7350628
25f2e66,3,2.7111487
25f55c7,4,4.20744
262be36,1,1.192565
264902b,3,2.4279518
2657aa6,3,2.7973137
265c64f,4,3.6009784
26a6b97,3,3.205097
26c90a0,4,4.4777308
26d36e5,5,4.094115
26e68ea,3,3.367914
26e8410,4,3.7935526
26f358b,4,4.259986
26f510e,3,3.654629
27382f8,3,2.7627974
273de22,3,3.5055327
273fb7d,1,1.1238896
2747e79,2,2.4042916
2748f2a,3,2.9374259
274b414,5,4.243898
274d9d2,2,3.1118636
2753b35,2,2.2483068
2784f18,2,2.4974103
27d745e,3,1.8052742
27d8978,2,2.379962
27e7609,2,2.0264823
27ea74c,4,2.865889
27ec6d0,3,2.801078
27feddd,3,3.6365569
28028e0,5,4.4444847
2805912,3,3.1112738
28070d2,1,1.2982863
281c018,3,2.9217222
2823ac5,3,2.8006837
282e717,2,1.9888709
2833102,4,4.0300474
2837087,4,3.6317272
283ae2f,4,2.3734832
2840b73,3,2.8574464
284c676,2,2.1983435
286282f,2,1.6451442
28645f2,5,4.857768
287950c,3,3.4575486
287e0bd,4,3.4526083
287f1a7,3,3.1201992
2882fdb,2,3.5589213
2887d53,4,3.9911857
288c02f,2,2.2845092
289dbd1,3,2.6775198
28cf870,2,2.3124995
28d2498,4,4.622976
28d3646,1,1.6703601
28de5fe,4,4.296973
28e9a88,5,4.297245
28f0c5d,3,3.2724972
290970a,3,2.9508646
290c870,4,4.06526
290d458,2,3.320426
29139ff,3,2.7356513
292ff9c,3,3.1834483
29399d5,4,3.710022
295f8ea,2,2.236926
296e7b0,5,4.5798235
29705a1,3,2.6153965
2972937,2,2.1212301
297822d,3,3.4596307
297c419,3,3.109581
29835f7,2,2.348063
29851d7,2,3.0253694
2989f37,4,3.7828476
2997d0c,4,3.2735558
299a5f3,3,3.6314733
29a7d43,5,4.761794
29aa983,2,2.5740037
29b872f,4,3.7505913
29b9ef3,3,2.2548513
29c2511,3,3.0392373
29cf025,5,4.3519506
29d8985,4,3.6355042
29def82,4,4.0695114
29e3246,4,3.475061
29ebaab,2,1.7053227
29efbea,2,1.7280443
29f0b19,1,1.5538614
29fa6eb,3,3.889024
2a14518,3,3.1058855
2a1e9ef,2,3.0654137
2a26e9d,2,2.8072708
2a2d8ba,2,2.09932
2a2f394,2,1.8907933
2a38aa5,2,2.3627875
2a3cc3b,4,4.184415
2a4ca7b,4,3.5511243
2a519df,3,2.398111
2a7701b,4,4.1746607
2a847b0,3,2.8374422
2a857fb,3,3.905796
2a912c5,4,4.0283976
2a97d85,3,2.4849124
2aa01a0,5,4.6429796
2abd742,3,3.7329378
2aca278,5,4.891736
2ad190b,2,2.4052048
2ae04e2,3,2.911109
2b14412,5,4.703255
2b260d4,3,2.243445
2b29c21,3,2.6458466
2b2bbb9,2,1.7669001
2b4375b,4,4.0498676
2b6d2b7,2,2.4435167
2b7513d,4,3.6253178
2b7e769,5,4.1902084
2b87338,4,3.7569807
2bab4f9,3,3.54248
2bb7f66,2,1.9778711
2bbf923,2,2.489968
2bc341e,2,2.3518329
2bca925,1,1.1046625
2bcd7b2,3,2.2771645
2bda011,4,3.6566768
2be7c8e,4,3.3266842
2c00451,3,3.5603142
2c0e0dc,3,3.7285252
2c11555,3,3.0765731
2c1e68d,2,2.8899908
2c45808,3,3.0576673
2c60d12,3,3.240946
2c64ebc,4,4.0006704
2c73a1c,2,1.6830785
2c81e5c,4,3.8628778
2c8f20b,3,2.9234333
2c90891,3,3.59424
2c95040,3,2.4215312
2c9f598,4,3.4364338
2ca50cd,5,4.3636937
2ca9101,3,3.041857
2cad978,4,3.4614213
2cc2a54,2,2.7747657
2cc3fa2,2,2.8455355
2cca23b,2,2.9417095
2cf20ff,4,3.8312995
2d001ad,4,3.1553946
2d0c4b9,2,2.3292356
2d4f2c1,4,3.6476688
2d8bbe2,3,3.0886757
2d8bc0e,3,2.895072
2dab24c,4,4.2626915
2daf910,1,1.2545412
2db1b4a,3,2.508191
2db6925,5,4.38725
2dc2c45,2,1.5269547
2e03c89,2,2.7813995
2e2a0e8,4,3.8796983
2e3312c,3,3.490835
2e3ae1a,4,3.9773579
2e3e13b,2,1.932657
2e43866,3,3.1456132
2e443f0,3,3.2726507
2e44715,2,2.1695104
2e5b73c,4,3.855496
2e6c9d8,4,3.9679284
2e86520,2,3.30132
2e8c47c,1,1.6319523
2e91de9,1,1.504586
2e922a8,3,3.1445231
2e94a27,3,2.5664496
2e9d4a7,3,3.5328984
2ea704f,2,2.3981059
2eb5af4,3,2.975771
2ec8ca9,3,3.460961
2eca07c,2,2.0314302
2ed15ef,4,3.5727782
2ed6c19,3,2.7381954
2edae7a,3,3.0175083
2eddc0b,4,4.083214
2ee0a0e,3,3.3717089
2ee34f0,4,3.834566
2ee3686,1,1.0861949
2ee795c,3,3.2405353
2eef8db,3,1.9123777
2efa049,3,3.755132
2f095a0,5,4.1927156
2f1110c,1,1.639297
2f3bda4,6,4.6278424
2f46e1d,3,2.1556926
2f4bcb2,3,3.2191818
2f4c5e7,2,1.753272
2f5ef45,3,2.3440113
2f8022d,3,2.9906545
2f82ef0,1,1.9447211
2fa6216,3,3.3855715
2fd5e11,1,1.1391392
2feab62,2,1.6450943
2fff491,3,2.5204663
300286f,2,2.2522664
30055de,3,3.4810853
300566e,4,3.806555
3015118,5,4.147748
302c03d,1,1.2400867
303c11b,3,3.4727767
3040974,4,3.5637782
304734e,2,1.7902073
304cafa,2,1.2660707
304e41c,2,2.4994614
305681f,3,1.7571697
3056c98,2,2.1171355
30618ce,4,3.4959972
3066974,2,2.281878
30720e9,3,3.4695272
3074cde,2,2.667943
308e4ca,5,4.649227
3090536,1,1.657989
309fe3b,4,3.997961
30a39cd,3,3.3101857
30e1b7b,2,2.5607786
30e3b93,2,1.3383753
30e7e7a,4,3.8228502
30ef32c,3,2.727377
30ff0f0,5,3.934383
3122de5,3,3.3905904
3128486,2,2.0146122
3130ac1,4,3.7557163
31610f5,1,1.496479
3167722,2,1.3045545
317173f,4,3.8377514
3178186,2,3.272434
31b203a,2,1.8820088
31be4dc,1,2.8062868
31c49e5,3,2.7328906
31dd5a1,2,1.8520268
31e00b5,4,3.4288175
31fe4d7,2,1.5450857
322025b,2,1.8933755
323bd4f,3,3.2418025
323c0b8,4,4.4819775
3256f36,2,1.8710735
3259adf,1,1.6223557
325ec31,3,3.2749147
32644d5,3,2.0645204
3267b54,2,2.2194908
326c204,1,2.3729286
3279351,2,1.9741353
32a0d6e,3,2.8207893
32aedc2,5,4.338704
32bc1ed,4,4.3341236
32c521d,1,1.1137666
32edbd4,2,1.7433612
32ef59e,4,4.12764
32f4638,2,1.8073034
32f4d4e,2,1.8513993
32f658f,4,3.8587956
3306441,2,1.8963745
330d7fe,4,4.3085823
3324df9,2,3.0968626
333d99e,2,2.792863
3342947,2,1.6067488
3348cd7,4,3.7952204
334d4b0,4,3.827495
3355650,4,3.552564
3380b17,1,1.857319
338612b,3,2.4680412
3393759,2,2.761154
33b29e8,1,1.0967728
33bf80b,2,3.641862
33c34e1,3,3.1724539
33dcf9a,2,2.4783056
33e2c15,4,4.267447
33ee6ce,3,3.3023198
33f66fc,4,3.998433
340bde5,2,1.7928693
341c5e2,1,3.0561533
341cf30,3,2.3877668
342724a,3,3.6473224
3432298,3,3.1454115
344665a,2,1.7656506
347f9d9,2,1.9471552
3496a0a,5,3.7988007
34a170f,1,1.09846
34a1dfd,2,2.022254
34ad8eb,5,4.368452
34bc6c6,4,3.9569416
3502893,2,2.0544872
3514f75,4,4.3848186
351f9f9,4,4.245668
3523623,2,2.359504
353bc5b,4,3.9795122
3548801,4,4.071808
35578be,2,2.7772508
356949d,4,3.4483583
356a199,2,2.2672162
3572e50,2,2.1838102
3584839,3,4.132967
359321d,2,1.7795436
3594401,2,2.5255826
359b327,2,2.9546466
35ba672,4,3.5325286
35c1b10,2,2.073804
35e2bbc,1,2.4768357
35fd114,4,4.4338355
36050fb,4,3.8513205
3605e2a,2,2.63035
3616ff5,2,2.4241712
3623b07,3,2.529295
36340af,4,3.5455217
363e205,2,2.0528703
3662bff,3,2.808261
3664812,2,2.0297506
36ac515,2,1.5884356
36ad5dc,4,3.7680893
36b4fc8,3,3.0351024
36c3a79,3,2.8570025
36d1d91,2,1.7438164
36d2cfc,2,2.6426
36f6d67,4,3.7947874
36fd5ae,1,1.8731227
372ad46,2,1.9168346
3734dc3,5,4.686732
3739677,5,4.709007
373a9dc,4,3.8466582
373dc3f,2,2.1987672
3748b23,1,1.1084993
3751711,3,3.2373796
3779f66,3,2.3890572
377c773,2,2.3575
3785d1d,3,2.9804502
37aae1b,4,4.1042714
37af7c5,3,3.1107144
37b0331,4,4.222579
37e110f,4,3.5599887
37ef1ef,2,2.7366147
380aeda,3,3.0143132
3832cfe,3,2.6967158
3833fd2,3,3.6945212
383e230,3,3.49868
383edd4,4,4.310773
384b5dd,3,3.0474389
3854d27,4,4.246207
38589ae,2,2.2070186
387e0e5,3,3.0156813
38b605a,2,2.336648
38b93a3,3,3.040433
38c496c,3,2.683114
38ca5e0,3,1.958406
38eba82,4,3.4137125
390ba85,1,1.2930695
3935ed0,3,3.6058009
395ace8,3,2.110537
396197e,1,1.937
397608e,4,4.321142
398e51b,2,2.5901208
3992f01,3,3.5441895
399c5b4,3,3.4088044
399db9f,2,1.9044118
39a1cc5,3,2.6866233
39a2689,1,2.065501
39a6d61,4,3.4326386
39aa8f8,3,3.0940413
39dca7f,4,3.2289834
39ed025,3,3.5357282
39fa947,1,1.2433776
3a1dd7e,4,4.4571285
3a275eb,3,3.0953033
3a31b70,3,3.03621
3a7d684,4,3.6594381
3a93842,2,2.3083398
3a976b4,2,1.7490563
3a9c6cf,2,3.0093157
3ab54cd,5,5.021438
3ab7697,3,3.03122
3ab8183,2,1.7910407
3acd644,5,3.8418586
3aea048,2,2.4464724
3aea5c1,4,3.2103744
3aedc23,3,2.008073
3af3bfb,1,2.031198
3af8e31,2,1.8753729
3b06e15,3,4.331297
3b20a11,4,3.666632
3b3ddba,2,2.2169342
3b42d54,2,2.6421933
3b57e6a,3,2.9240239
3b82d2b,4,3.872996
3b9a570,3,3.1317687
3baaf6b,2,2.2586718
3bb8ecb,2,2.657424
3bbcac0,1,3.213601
3bc1052,4,3.9195883
3bc685b,3,2.3424122
3bd08c8,2,2.5766597
3bea60c,2,2.3300462
3c034ac,3,2.8863251
3c12509,3,3.191608
3c126dc,4,3.7100449
3c13b79,3,2.8926928
3c22d23,1,2.9712567
3c24a62,3,3.3196099
3c2c934,3,3.4151716
3c4777e,3,3.6980205
3c4f080,2,3.0223548
3c56be8,4,3.3557582
3c5e13d,3,3.7175984
3c670cf,3,2.6702294
3c6aa10,2,1.8726921
3c92b2c,3,3.1300533
3ca0f42,3,2.9080863
3d098ec,6,4.3623013
3d10946,2,2.9554508
3d13edb,2,2.5280693
3d1f831,1,1.1978086
3d33aaa,4,3.7039952
3d37941,5,4.5751824
3d64e68,2,1.652738
3dc3432,3,2.9590507
