essay_id,score,raw_pred
0b9d88d,5,3.923781
0ba0895,2,1.0425915
0bb0bc1,4,4.152237
0bb5c8c,3,3.0747092
0bcac40,3,2.7033815
0bea5df,2,2.8979325
0bee92d,2,2.3567724
0bf39e6,3,3.6665063
0c0eeb7,3,3.088181
0c13438,2,1.9128385
0c2f27d,4,3.9261937
0c34cc0,3,3.7130604
0c385a8,4,3.5029902
0c488ee,2,2.771554
0c5e863,2,2.3290896
0c6c628,2,1.926471
0c6cb29,2,2.3843312
0c76a09,2,1.8706474
0c82120,2,1.9813331
0c85030,1,1.2598479
0c88bb6,4,3.993646
0cb8a22,3,2.3370476
0cd80da,3,2.8954558
0cffbfb,2,1.3094286
0d0b940,4,4.027709
0d18ff3,5,4.3839135
0d190c0,4,4.0249004
0d2070c,6,4.109619
0d2ca3c,1,3.001085
0d3ae64,2,1.8220531
0d5876f,3,3.7360344
0d64085,2,2.5135374
0d66b05,3,3.4102347
0d70f3a,3,2.2820272
0d80f66,2,2.557013
0d92fb8,4,3.2170405
0da206f,2,3.460858
0dcce8c,3,3.5427368
0dd6015,5,4.7597766
0de82fe,3,3.687021
0deace1,2,2.941
0dff325,4,3.6871705
0e222f1,3,3.6709747
0e3c6eb,3,2.1393418
0e4855c,2,3.0559924
0e495a2,2,2.86735
0e54efc,2,1.9602244
0e680b3,4,3.8531137
0e85504,1,1.0285615
0e9b816,4,3.7505534
0eaa4e4,4,3.5739918
0eaa56c,3,3.6563077
0eb2865,5,4.0996304
0eb8d11,4,4.318776
0ee7d80,3,3.8049908
0ef82ad,2,1.3608215
0ef994a,2,2.7201838
0f0fc7a,3,3.755202
0f20721,4,3.6802735
0f22798,3,3.8031762
0f2455f,2,1.9565554
0f247b7,4,3.8392363
0f2a7d9,2,2.0711305
0f384b3,2,1.7444918
0f4a9a2,4,3.966395
0f4fadf,3,2.5514834
0f7535d,4,3.933157
0f7e96b,4,3.327204
0f89327,3,3.8679805
0f8d16d,4,3.182794
0f967f0,1,1.1110971
0fab210,1,1.6543236
0fb1945,3,3.3114502
0fbd5ba,5,4.202634
0fc7b60,2,2.078103
0fddb97,3,2.9574723
100decf,3,2.8244286
1013fcd,6,5.307906
10228eb,3,2.6722178
1032c21,5,4.3785515
1039122,1,1.4799705
10402f2,3,3.7841039
10416ad,5,4.1043596
104ebd4,4,3.236502
10698ad,3,3.2731879
1085eef,4,4.112443
1099610,2,1.9009817
10be9c6,2,2.5476885
10d1d31,2,2.2933607
10e68a9,2,1.0810708
10f7298,3,2.241848
10f74e8,1,1.1255282
10ff341,2,1.2741978
112723e,5,4.64977
114187f,2,2.47544
11428cc,5,4.2662935
11547d4,1,1.305898
1157fa5,3,3.0937932
1162314,4,4.2962866
117a386,3,3.1098385
11815c1,4,3.239756
118d5fb,2,2.18684
1193d27,3,3.852957
11b679d,3,2.906816
11bcb8c,3,3.500461
11c1664,4,3.506022
11c2627,4,2.9955797
11cf6b8,3,3.2794254
11e9122,3,3.4233463
11f0688,2,1.7822058
11ffe5f,1,2.0150127
1210874,3,2.1413531
1216143,3,3.2445922
122ba79,3,2.812499
122fa32,2,2.1568513
12489e3,4,3.362955
128467a,3,3.787474
1284ac4,4,3.1498923
129f4b5,4,3.8554068
12a4ba5,2,2.0300179
12b2994,3,2.6618686
12c365a,3,3.3369238
12ea160,3,3.2857594
12ec9ce,4,3.0913405
130f628,3,3.7435262
13154fa,1,1.3899775
131a75b,5,4.132307
132ccff,4,3.9283755
13554fc,3,3.3509374
136b806,2,2.7821321
137675c,2,1.5462438
13917a4,3,2.9705484
1398913,2,1.7092865
13a7cb9,3,2.4485974
13b3e1f,3,2.51925
13b533b,3,2.728511
13c085e,4,3.5201883
13d1196,2,2.3099654
13dea5a,4,4.967189
13f1744,2,1.8752925
13f81b1,2,1.70473
13fb244,2,1.9223768
13fd809,2,2.1174164
13fe30a,4,3.6727622
1418cf5,4,4.6413026
1423619,4,3.3795762
1429ab3,2,2.166173
142c979,2,2.596437
1430d38,3,3.482259
143ad9a,3,2.100238
144515c,2,1.4544975
1446c35,4,3.1881402
144a803,3,3.3745508
1461849,3,3.467497
1464c1a,2,1.918416
1468510,4,3.9134953
1473f9c,2,2.3973305
14a193b,3,2.6084273
14a6a23,5,4.094252
14a8933,2,2.7621024
14c87c2,2,3.0017958
14e0d1b,5,4.0741897
14eaf97,3,3.1726263
151a470,4,3.25963
152258f,3,3.2979789
152c2e4,3,3.6495035
1534fbf,2,1.740803
15365fa,4,3.7495046
153aa37,2,2.0289938
1542a67,4,3.9095745
1576626,4,3.6623058
1585281,2,2.0612707
1591b94,2,2.2199357
15a509c,4,3.6239011
15b1360,5,3.8083105
15b7ad2,4,3.1614776
15bcc7b,4,3.882977
15c487f,3,2.6528242
15c5d00,2,1.8571372
15dede4,5,4.198066
15f29a6,3,2.653378
160dc72,3,2.981936
161797f,2,2.1013184
1618e72,4,3.5819554
161a6b4,4,3.8983936
161da84,4,3.954894
162a9db,2,2.2218904
163ac0f,3,3.324757
16502ea,2,2.0666494
165914d,5,3.9513283
16729f5,2,3.10115
167b14e,3,2.7016344
16b44a4,2,2.750292
16cfecb,2,2.3490982
1731db0,2,1.9724044
1732f3a,4,3.5582037
1747469,2,1.9342048
174eb65,3,3.319662
1782cc8,1,1.6409526
178a016,2,1.945601
178a1c0,3,3.6924472
178f445,5,4.2170386
17a6ac5,3,3.9980874
17c5f94,4,3.6177197
17d277f,3,2.5991707
17d73bb,3,3.2940612
17d83e3,2,2.043944
17e28c2,3,3.9367776
17e6981,2,2.187222
17fd420,4,3.2247152
1800723,2,2.0133417
1828de3,2,1.9836667
1831d64,4,3.8458571
1839865,2,2.0710344
1853495,4,3.834108
185b01a,2,2.9229345
1866c81,3,2.1571777
187ef81,1,1.3439882
18865e7,5,4.1477947
18869b7,2,1.9296235
188be60,3,3.6111522
189a584,4,3.639815
189e376,3,3.6765137
18ad0fa,3,2.2446256
18afcad,2,2.816617
18bc87c,4,3.3172984
18d261d,2,2.901978
18f3009,3,2.9660568
18faa4d,3,2.9341252
191ef7e,3,2.667673
19234b3,2,1.9001935
192755f,4,4.2737937
19382b5,1,2.0861259
1944939,3,2.895011
195da78,3,2.978364
197f299,2,2.46646
19819e9,3,3.4276721
198286b,4,3.8424585
19a2117,1,1.6413157
19b167b,3,2.6045327
19b293c,3,3.4290395
19d0d84,4,4.024511
19d6dc5,3,2.330298
19e5a11,3,3.980559
19e85b7,3,3.1357415
19ea366,3,3.4607487
19f4b8e,4,4.0673904
1a05aeb,2,2.0385153
1a07cfb,2,2.5619247
1a14e33,4,3.6686163
1a1c096,3,2.4004052
1a229bc,5,4.227918
1a28c7f,3,2.8974993
1a51b71,4,3.760727
1a5babf,4,3.9313898
1a69914,3,3.43363
1a714d1,2,2.0529268
1a76a83,2,2.0102296
1a86ceb,4,2.9055116
1a87f1c,3,2.4777648
1a928ae,2,1.0515914
1a98406,3,3.537067
1abc9a4,3,3.9548502
1abf7b9,4,4.20252
1ac7f5b,6,5.462955
1af678f,2,1.9865063
1afbef5,2,2.1013608
1b0037e,2,1.8408284
1b07598,3,3.4223616
1b1975b,5,5.480359
1b3b613,2,2.9852495
1b3b9bf,3,2.8294888
1b4d2d6,3,3.1443994
1b5c960,2,2.1380925
1b5f4fa,4,3.6020384
1b66af5,2,1.8009663
1b99396,2,1.6039877
1bb47b4,1,1.7514067
1bbd259,3,3.145916
1bd1109,2,1.7828625
1bd9d8e,3,3.337142
1be148f,3,3.0780504
1be4323,2,2.9866104
1be7b59,2,2.110729
1bf0096,2,1.3487377
1c0a106,4,4.001238
1c1348d,3,3.4557638
1c24c26,3,2.833067
1c3468c,3,2.0682344
1c5a11c,3,2.7316055
1c652c1,3,2.9838579
1c7a00d,3,2.2465565
1c8b117,3,2.7868187
1ca3291,3,3.2732806
1ca4609,4,3.8679588
1cc6be8,4,3.714291
1ccaa99,3,3.0782075
1ccb947,2,1.9298401
1cd6fae,3,2.0425134
1cd7165,4,3.9763632
1ce9669,4,3.8302364
1ced533,2,2.211564
1cf05de,3,3.1278155
1cf4ea5,2,2.0200047
1d1227a,3,3.4918172
1d14e6c,2,2.4210277
1d1b8dd,4,3.0740168
1d287cc,1,1.837189
1d5b94f,2,1.6711243
1d6c98e,2,2.2548041
1d98e0a,2,3.3663375
1dbfc26,4,4.6025085
1ddd510,2,2.4349465
1de153e,4,3.5756946
1dee883,1,1.4387408
1e15bb2,4,3.9776237
1e19e64,3,2.7542455
1e23fee,1,1.3051016
1e76917,4,3.5897977
1e8c487,4,3.9160872
1e8d2f8,3,2.6390066
1eab2e8,4,3.9376452
1eb4606,2,2.2004461
1eb708e,2,1.9599303
1ed0f53,2,2.137838
1ee7cb0,4,4.3184395
1ef1180,2,1.8425214
1eff034,2,1.8552339
1effa08,4,3.8704743
1f0364d,3,3.202485
1f06ef4,3,2.741468
1f07cb9,3,2.5264192
1f0cbec,5,4.248756
1f0e22b,2,1.4831271
1f113e1,3,2.808586
1f252fe,4,3.8571293
1f3890c,2,2.5109668
1f3ac05,3,3.0173645
1f3d9fd,3,2.769522
1f649f0,2,1.8747674
1f71276,2,1.7801129
1f78438,4,4.021804
1f7cf56,1,1.0298556
1f7ff01,2,2.368209
1f94329,2,1.4457517
1fa88bb,3,3.1116724
1fb0846,4,3.9017699
1fb5dc7,2,2.8282394
1fbb311,4,3.9132898
1fda3aa,3,3.206215
1fdb506,4,3.8114107
1fdcd75,4,3.751734
1ff02e8,2,2.1537042
1ff2705,3,3.2909243
2009f18,3,2.4395494
200f74f,2,2.3009377
20233ea,3,2.9686208
2042022,1,2.0785985
204f925,3,3.0446022
2059452,3,3.053606
208907c,1,1.2869198
208eb37,2,2.6396337
208f29c,2,1.97526
20a1cb4,4,3.0388455
20b7318,4,3.4543781
20cce9b,2,1.3227453
20db8b2,4,3.955675
20db990,1,1.3188941
20e2d04,2,2.6952043
20ec8b0,2,2.1302652
20f1ea0,2,2.8530319
20fa155,2,3.0123987
21100ac,2,1.8927734
21178bf,3,2.796771
2129e90,2,2.428743
213de64,2,1.5870464
214bad3,4,4.3018675
214ed5c,2,1.8130522
2169b0a,4,3.8528848
217c2ee,4,4.981879
218778e,2,2.6488552
21958fc,4,3.8737562
219799d,3,3.6879282
21a8d76,5,3.9877393
21b56d3,3,3.4448245
21cd93f,3,2.7765512
21d3475,2,1.9712479
21ebb27,2,2.922183
2211051,5,4.839711
22299e4,2,1.8996518
223b86d,6,4.508915
22507ef,2,2.6763415
225fcb4,3,3.1098208
227691f,5,4.499096
228188e,2,1.6095276
2289ad8,4,3.949327
22955c4,5,4.1072955
22b89af,1,1.2146151
22ba497,5,3.9635742
22c53d1,4,3.3941314
22c55c4,1,1.9392844
22e1e7a,4,3.4174736
22ed7ef,2,1.1967016
2313cd7,2,1.8707488
2315ee0,4,3.813775
232c60c,3,4.1576557
2336577,3,2.7220836
234a75d,3,2.9313555
234b700,2,2.8645144
2357683,2,1.4414773
236f38c,4,3.2624228
237a974,2,2.2609959
23d7e8f,3,3.7283936
23e5178,3,3.1874702
23ee95d,3,3.6304207
23f9c2e,2,2.0259457
2404f31,2,1.9677511
241077a,4,3.3135471
2421da3,3,3.051846
243124b,2,2.3055105
2440f97,2,2.4088926
2444c8a,2,2.0348902
2472175,2,3.5152614
247b49d,5,3.9561505
24ef783,3,3.73798
24ff191,2,3.1773453
250a96a,3,2.2449265
2515e4d,4,3.5982738
252141e,2,2.087748
2522c5d,2,2.9837213
2529033,3,2.824307
2557bb7,4,4.0654135
25588ad,3,3.1366458
2565613,2,2.5445313
2578c02,4,3.6580348
257a6a6,4,4.0212884
2590aa5,2,1.9376664
25a9af8,3,2.8381824
25b8dc1,3,3.2668405
25d7df0,1,1.722745
25da2fa,3,3.9362795
25df534,4,4.1350603
25e2100,4,3.0005245
25e255c,3,3.0592234
25e3cc1,3,2.261991
25e7fcb,3,3.0629654
2601398,3,1.9874063
260eeff,3,2.822062
2617ac7,4,4.000324
261fd43,4,3.9203687
26434a0,4,4.2305384
26479a8,6,4.959397
2650cb7,2,1.6486859
265499b,2,3.0846293
26598f5,4,4.075599
266c5f7,2,1.3565023
2688e0d,1,1.2327807
268d81a,2,1.9042385
26983cf,5,4.190445
269e81f,4,4.0504937
26aa2e8,1,2.6951578
26b13f6,3,3.1685417
26bc38a,4,3.09559
26c4ea1,3,3.3906024
26c804d,3,2.6856837
26cbb50,3,3.3347309
26de96d,3,2.999782
26e091d,4,3.7682505
2704439,3,3.1448402
2706317,4,3.9650257
27295aa,3,3.1795466
273ea57,3,2.9313006
27427c9,2,2.463287
2773770,3,2.9231687
279e329,2,1.2214864
27c1469,3,2.7638044
27c472a,2,2.08565
27c933b,3,3.6228127
27d8ecd,3,2.9922185
27e155e,1,2.023764
27e50f2,3,2.7623973
27e6dd8,3,2.3803606
27fabca,2,1.1086631
2802c3d,3,3.1441278
280f3ec,4,2.8577318
2810399,2,2.019742
28229c3,4,3.0355232
2833cfd,3,2.6686292
2836ae3,4,3.5498996
283e586,3,3.0333574
284d362,3,2.037181
286ff14,2,2.1836543
287a0b6,2,1.8074942
287b18b,5,4.4963007
287d547,2,2.4616094
2899c5a,3,3.1994998
28c8ca4,2,2.0665178
28d24e7,3,2.894053
28f131b,3,4.0675497
28f67c4,2,1.8570445
290cf6b,3,3.2525423
2916425,5,3.984202
29194fa,3,3.6121933
29273d7,2,2.7140718
2929f3b,4,3.2096577
29338c6,5,4.77637
2934387,4,4.0776734
29388ff,4,3.7204034
293f43c,2,2.9546938
296c49a,4,4.04402
296daf4,2,2.0689483
299d0f0,4,4.0149055
29a0567,3,2.1721
29b1abb,1,1.0541269
29fb0d0,4,3.9149697
2a09cb9,2,1.9472377
2a161b2,3,3.0279276
2a188a7,4,3.2723775
2a36c77,3,3.7331543
2a3f826,2,1.9655035
2a45bab,1,1.7599213
2a73724,1,1.2761331
2a76a2f,4,3.8065116
2a7d71d,5,3.9963152
2a7dcac,4,3.597739
2a9bea8,2,2.2285066
2aaa8cf,3,2.0855656
2ab0ffc,5,4.627884
2ae8014,3,2.8062592
2aee9ae,3,2.0166662
2af2552,3,3.5903115
2af9cde,3,2.9521677
2b057fb,3,2.9137375
2b075b4,3,2.245262
2b1fd83,3,3.4466667
2b237a3,3,3.6472335
2b33aff,2,2.9284103
2b33dcc,3,2.8465624
2b41dea,3,2.2751102
2b59589,3,2.8062048
2b5d872,3,1.6839377
2b63205,4,3.9548016
2b85ea9,3,2.7007494
2b9dc98,3,3.2133079
2bb20b8,3,2.2613711
2bb8a01,3,2.8395913
2bd6edc,2,2.3600414
2be103b,4,3.85479
2bf6895,3,2.6887112
2bfdedf,3,2.7825584
2c00a1c,4,3.0263278
2c2a9be,2,1.9968889
2c2bb64,4,3.9109237
2c35c89,4,3.9145107
2c3f197,3,2.4767675
2c46fcc,1,1.7478826
2c5940a,2,1.9761584
2c5957b,3,2.32617
2c5e0fd,4,3.7909784
2c6c2bf,3,3.2103446
2c7af05,4,3.839295
2c8144c,1,1.1259432
2c83487,1,1.9408063
2c91690,3,2.2888768
2c9e6a6,1,1.206533
2cb191e,2,2.6341128
2cb68c3,4,3.9059362
2cd8edd,4,4.017359
2ce7f8d,3,1.8598247
2ce9900,2,2.048357
2cfa990,5,4.6867247
2d04b73,3,2.088478
2d0b80a,4,3.9943795
2d1f0e7,3,3.5122552
2d39640,3,3.3580768
2d39dbb,5,3.924221
2d454ec,2,2.5903177
2d4a651,3,2.3712583
2d58e14,3,3.7659178
2d65e94,2,2.0383062
2d6f640,2,1.6259096
2d75dd5,2,2.2268302
2d818b2,4,3.9428647
2d9517a,2,2.9031017
2d9b9c4,4,3.4234138
2db61c7,3,2.8619323
2dc0b75,3,2.981507
2ddb97e,3,3.4449375
2de9ae4,3,3.2148438
2dee5f4,3,2.8669658
2dfce3b,2,2.5234637
2e128b5,5,4.172046
2e1a485,1,1.2109904
2e1c6a8,3,3.2916446
2e24a93,2,1.8053374
2e2e458,4,3.8707893
2e312fd,1,1.3972858
2e37b89,2,2.376791
2e43333,4,4.043829
2e4ce3b,4,3.7857623
2e622ff,2,1.0499276
2e62d3f,3,2.854751
2e68380,2,3.1159048
2e6c099,4,3.9842315
2e95e4d,5,4.260479
2e99f1e,1,1.4362422
2eb6973,4,4.8501253
2ec88c1,3,3.1167955
2ec9e00,3,2.5906627
2ece958,4,3.6760364
2ed047c,5,5.2871075
2ee1a20,4,2.4902344
2ee76da,3,2.3194833
2eee3a4,2,2.1181233
2ef5d32,2,2.198504
2ef8816,2,1.5713968
2f022c5,3,2.4082985
2f06170,3,2.1242952
2f1718a,4,3.759771
2f1c523,2,2.1048224
2f73d77,2,3.1686325
2f76f40,3,2.1909513
2f7eae5,2,2.9164991
2fbed21,4,5.2160406
2fdb1d6,2,2.003373
2fdbf31,4,3.7490191
2fefa3b,4,3.9421802
3014e1b,2,1.9878845
3021d47,2,1.8997355
303710c,4,3.9423432
3038505,3,2.6015244
303e5c2,4,3.9109347
304b672,1,1.318758
305a4e4,4,3.1506872
3072ba3,1,1.9344935
3077554,3,2.7600281
3085037,4,3.7113738
308f712,3,2.0578663
308f736,2,2.1298575
309bd04,5,3.9719543
30a5a3d,1,1.5887465
30acda7,1,1.082326
310b8bc,2,2.2561603
310dca5,2,2.1344466
3142f8d,2,1.977099
3147bb8,4,3.8427398
314b42e,4,3.930305
3154945,2,1.7580135
3168ef6,4,4.4970145
3179784,1,1.3855643
319d071,1,2.6728356
31b73d2,4,3.898013
31d3659,4,3.9067564
31d9589,3,2.6701965
31dfb5f,3,2.7360673
31e190f,3,3.0087423
32090e3,2,1.9073503
32097dc,4,3.8831663
320ae92,1,1.0835671
320c246,4,3.9892802
3217d6b,3,2.9321725
322a5bf,1,2.129134
32333f3,2,3.4101698
3242556,4,3.6465397
3252ee0,3,2.8707395
3261155,3,3.765221
326d2f5,2,1.6094366
3283240,4,3.8060017
328c079,3,3.106076
32ad275,5,4.1094275
32ae080,3,3.4386115
32ba187,4,3.8915563
32d6a9c,2,3.1540585
32dc789,4,3.4890022
32de0f4,3,2.9574585
32f477a,3,2.9663355
32f6344,2,2.0236194
32f9b1d,4,4.110589
3310eaf,1,1.0488347
3312b86,3,3.7738144
331ec21,2,2.132027
3323064,5,4.163844
3333188,1,1.676503
336f368,4,4.0410433
33b606a,4,3.9549012
33cdec2,4,3.9909275
33d95e1,4,3.2836628
33e61e9,2,2.6088705
33fd8e1,3,2.332773
3402605,2,1.7946084
342ac7e,2,2.1239264
34322b6,2,2.4826703
3443062,2,2.3617148
34807cc,4,3.9728901
348647d,3,3.1069713
3499b3e,3,3.1720202
349e486,3,2.8600287
349f3b8,3,3.0613933
34ba9f1,2,2.0578184
34bcca0,1,2.4430256
34e37d0,4,3.6281908
34e6274,4,3.786553
34e8646,3,3.164875
34efe4d,3,4.059642
34fd610,3,3.6872141
34fec4f,2,1.8032787
351b4e8,3,3.7947226
3538c80,3,2.9120765
353f9af,5,4.343631
355c999,3,3.824768
3562b27,3,3.0002453
3570c77,2,2.1108952
357ce9b,4,3.1592586
358bc70,4,3.2654278
3590bf5,3,3.339726
3594209,4,3.7599564
359b8ee,4,4.096938
35d6b4b,4,4.0613503
35e422a,4,4.54817
35f642a,2,2.2135963
35fafb1,2,2.7007809
35ffbfc,2,2.0623174
36044fc,3,2.7288585
3623362,2,1.8423487
36351aa,3,2.9677486
363d99c,2,2.9271016
3644611,5,5.065159
3647ee0,3,3.1492653
366ba9d,2,3.2369995
366daac,3,2.8553839
367b888,2,2.9898534
3684d35,2,1.136182
368eb7e,4,4.0425816
369a78f,2,2.093192
36b3126,2,2.1675475
36d421c,3,3.085629
36d9eea,4,4.23172
36da545,3,3.2141004
36e6143,4,3.9619434
36e8507,1,1.3730462
36eaa58,4,3.827232
36ed198,4,3.4481664
370d1af,3,3.8510866
3715486,3,2.763072
371835b,3,2.3706436
371dcd9,3,1.9870144
372c68e,4,4.2584662
3738994,2,1.7693018
374b731,3,3.5396585
374f667,3,2.8606281
375c3d7,4,3.9524188
376401e,3,2.5708647
377afe7,3,2.8175414
377cdc4,4,3.0183523
3785422,3,3.2943337
378b941,3,2.931899
3793f1a,4,3.942929
37b659c,4,3.7711186
37dc455,3,2.446957
37deeb5,2,1.8597178
37e0414,3,3.0002115
381900c,4,3.1585538
381c00c,2,1.2182655
38321da,3,3.84869
3837aeb,2,1.4770286
386015d,1,1.424763
38740e0,3,3.417788
3889cc7,4,4.009489
389c7bf,4,3.2338555
389db01,2,2.0616157
38a36e7,3,3.0119894
38a3f6f,2,2.0168087
38aec83,1,1.6278722
38aeea4,4,3.9358945
38ddc8d,2,2.1263084
38e935c,4,2.8595805
390be02,4,2.938267
3916a44,3,2.699535
392298c,4,3.7447357
3926c2c,2,1.9489524
393fc11,2,2.25028
394ce95,2,2.113812
395e093,3,2.8668666
396898a,2,1.9727857
3982990,3,2.6969657
398af51,4,4.366324
398be0d,2,1.7305119
3993eb1,3,2.4530196
399c926,3,3.0934114
39b8a74,3,2.3514533
39c239f,4,3.76445
39ca929,4,3.9211564
39cecd2,3,2.3558536
39daa94,2,2.1021447
39dad84,1,1.3844144
39e422c,2,1.6099275
39f503f,3,2.2539046
39f9997,4,3.98249
3a035fb,3,2.1113014
3a0b1c6,3,2.4343362
3a0f754,4,4.049853
3a153f0,4,3.8790002
3a1f04d,2,2.022797
3a20378,3,2.1640687
3a2c718,3,2.1598337
3a46a7c,4,3.95141
3a4e8d9,4,3.7528777
3a57893,5,4.968704
3a664f7,2,2.5686874
3a737b0,2,1.7394056
3a74972,2,2.3667517
3a77919,2,2.1910396
3a79c7f,3,3.807028
3a8262e,2,2.1311226
3a97cf5,2,2.034365
3a99159,2,1.9790771
3abb6ee,4,4.03325
3ac8dc9,2,2.746198
3ac8feb,3,3.6032982
3adbfc3,3,3.8322022
3adfa2e,3,3.1026275
3aed042,3,3.2556891
3aedf9d,3,2.8567944
3af6a4a,1,2.1136804
3b0840a,2,1.8866557
3b163b8,4,3.9625564
3b20650,6,3.9087374
3b32089,3,2.1937125
3b480e0,3,3.4672534
3b564b2,3,2.8270764
3b80a89,4,4.0324597
3b882f2,1,1.4162047
3b946d1,2,1.9400183
3b9e890,3,3.3316107
3ba1dd3,3,3.5729938
3ba26e9,3,2.3239155
3baea30,3,3.829412
3bb67ff,2,1.9999094
3bbd49a,3,2.6167264
3bc01dc,1,1.1713669
3bea149,2,2.624045
3bf2e42,3,2.7696464
3bf4a7e,3,3.1584408
3c03d31,4,3.3273916
3c0e026,3,2.5607305
3c29492,2,2.0416074
3c2b8aa,2,1.8200064
3c2c83a,2,2.132403
3c30a03,2,2.2271752
3c3e5dd,4,3.5272827
3c41d0b,4,3.3528125
3c5860f,4,3.9607801
3c6bfec,4,4.3052425
3c6d6fb,3,2.9004345
3c82a94,4,4.0216146
3c883cd,3,2.9623833
3c88c11,3,2.9578817
3c8bd10,2,2.843504
3ca4cae,3,2.939383
3ca552e,3,2.3944974
3cc2f1c,5,4.1708255
