essay_id,score,raw_pred
05e6736,3,2.9159863
05efbec,4,3.913926
05fa0f0,1,1.4953371
0608495,3,3.8561766
0616815,2,2.1646044
061ba37,2,2.7839732
0668f09,5,4.5259314
06730ad,3,2.2232351
06939ab,3,2.9303048
069945c,3,2.9714592
06c7ba1,3,3.2560148
06cb1df,2,2.2927139
06d752e,2,2.817075
06ed983,3,2.781726
071de41,4,4.070877
0728321,4,3.35769
072c8a3,3,4.016327
0742654,2,2.8662646
0746d1a,2,2.7795932
07492fd,3,2.7326972
074b43d,3,3.4514325
0760842,3,4.307088
0764c35,3,2.3279774
0767c85,3,3.5879192
0775ccb,3,3.0351582
077acd9,3,3.656518
078120d,4,3.3208864
0785120,4,3.4080486
0786ec3,3,2.6135037
0792205,1,1.2257203
07952db,3,3.2560475
07a82b9,4,4.4816437
07b6457,2,1.9147979
07c48b4,4,3.6590734
07ca280,4,4.19427
07cd836,4,3.563321
07d1a3b,2,3.1127558
07dd0fd,1,1.4099063
07f838d,2,2.1235201
08139fb,2,2.0925572
081db56,3,3.3102562
08207e4,3,3.0949512
084e848,2,1.9907887
0854673,2,2.9021618
08629e7,3,3.2461224
0863447,2,2.2892673
08669b6,2,3.1520984
088fd5c,4,4.2806816
08a5c68,4,3.4391193
08ab023,2,1.7199869
08b1777,3,2.8886638
08b8798,3,3.235124
08def35,2,1.2396648
08f5a36,5,4.8468046
08fb0fb,2,3.4123118
0913268,1,0.31919518
091a770,3,2.5953984
091e483,3,3.0902712
092ff4e,3,3.5873349
09344c3,3,3.2613196
0946813,4,3.6301835
0947cdc,4,3.4836447
09487c8,3,3.1973596
095042a,2,1.8627937
097b864,3,3.1669056
09915db,3,2.5075886
09af24e,2,2.704751
09bd6f6,4,3.679982
09c8185,2,2.033016
09ce958,2,2.679152
09d065f,3,2.7538495
09d976b,2,2.7232814
09da56a,4,4.140643
09df111,2,1.980576
09e4fce,3,3.617782
09f2c09,2,2.4215822
09f7d1f,2,1.9509096
0a07f07,3,2.646187
0a0d3b4,4,3.3990872
0a0f8b3,2,2.4910512
0a238c3,4,3.746389
0a28113,3,3.0442424
0a6ac75,1,2.2223403
0a7ef89,3,3.0988867
0a8590a,2,1.694528
0a919e7,2,2.972256
0a93900,1,1.5711529
0a9488d,6,5.014495
0a99d52,3,2.6243227
0a9df6a,4,3.9492655
0acfeeb,4,4.2265673
0ad4908,3,2.9832962
0aec0b5,3,3.1071763
0b059bd,1,2.3162985
0b095ea,3,1.8600414
0b0f882,3,1.9510598
0b28ade,3,3.048271
0b2bfc4,4,3.1438446
0b64865,1,1.7600348
0b6df5c,3,3.8433435
0b72cc9,3,3.2281985
0b76940,2,2.102427
0b869b2,4,3.5785449
0b9d88d,5,3.9597647
0ba0895,2,0.8928855
0bb0bc1,4,4.1635914
0bb5c8c,3,3.2522018
0bcac40,3,2.865482
0bea5df,2,2.824311
0bee92d,2,2.5721643
0bf39e6,3,3.3785937
0c0eeb7,3,3.0996664
0c13438,2,2.0238864
0c2f27d,4,3.956829
0c34cc0,3,3.6894214
0c385a8,4,3.4079986
0c488ee,2,2.7078607
0c5e863,2,2.482888
0c6c628,2,1.9445022
0c6cb29,2,2.3368742
0c76a09,2,2.0050342
0c82120,2,2.0992286
0c85030,1,1.5524526
0c88bb6,4,4.0594387
0cb8a22,3,2.5783718
0cd80da,3,3.0078423
0cffbfb,2,1.3766731
0d0b940,4,4.05282
0d18ff3,5,4.5422173
0d190c0,4,4.1822176
0d2070c,6,4.213317
0d2ca3c,1,2.8775713
0d3ae64,2,1.8929067
0d5876f,3,3.7236583
0d64085,2,2.3781464
0d66b05,3,3.3509955
0d70f3a,3,2.5233014
0d80f66,2,2.4768429
0d92fb8,4,3.3439631
0da206f,2,3.508009
0dcce8c,3,3.646152
0dd6015,5,4.770586
0de82fe,3,3.7814558
0deace1,2,3.0074332
0dff325,4,3.5529675
0e222f1,3,3.5752375
0e3c6eb,3,2.457286
0e4855c,2,3.1593516
0e495a2,2,2.8599138
0e54efc,2,1.9825553
0e680b3,4,3.8676171
0e85504,1,0.90924996
0e9b816,4,3.6658034
0eaa4e4,4,3.6765225
0eaa56c,3,3.604292
0eb2865,5,4.3671074
0eb8d11,4,4.5430527
0ee7d80,3,3.89828
0ef82ad,2,1.3337294
0ef994a,2,2.6563852
0f0fc7a,3,3.6908092
0f20721,4,3.5851083
0f22798,3,3.8823147
0f2455f,2,2.1566179
0f247b7,4,3.793195
0f2a7d9,2,2.2270663
0f384b3,2,1.6957982
0f4a9a2,4,4.1144705
0f4fadf,3,2.6852036
0f7535d,4,3.8840234
0f7e96b,4,3.4585993
0f89327,3,3.9092286
0f8d16d,4,3.3844662
0f967f0,1,1.2712405
0fab210,1,1.7020347
0fb1945,3,3.4862032
0fbd5ba,5,4.318486
0fc7b60,2,2.213913
0fddb97,3,2.9406044
100decf,3,2.7489955
1013fcd,6,5.002162
10228eb,3,2.6639545
1032c21,5,4.432437
1039122,1,1.633524
10402f2,3,3.919411
10416ad,5,4.2020073
104ebd4,4,3.4503245
10698ad,3,3.3742495
1085eef,4,4.3818893
1099610,2,1.7109864
10be9c6,2,2.2410505
10d1d31,2,2.274759
10e68a9,2,1.1440848
10f7298,3,2.4563048
10f74e8,1,1.1111938
10ff341,2,1.5262437
112723e,5,4.622918
114187f,2,2.3128216
11428cc,5,4.3981867
11547d4,1,1.3969646
1157fa5,3,3.2358396
1162314,4,4.6127453
117a386,3,3.3152153
11815c1,4,3.4336078
118d5fb,2,2.2974148
1193d27,3,3.7846384
11b679d,3,3.0289388
11bcb8c,3,3.441143
11c1664,4,3.6615171
11c2627,4,2.9374676
11cf6b8,3,3.394295
11e9122,3,3.5397892
11f0688,2,1.9502295
11ffe5f,1,2.0228982
1210874,3,2.1857724
1216143,3,3.298111
122ba79,3,2.9206011
122fa32,2,2.1946573
12489e3,4,3.4332829
128467a,3,3.7479186
1284ac4,4,3.1676853
129f4b5,4,3.8371267
12a4ba5,2,2.0714648
12b2994,3,2.6770806
12c365a,3,3.405243
12ea160,3,3.1460512
12ec9ce,4,3.279624
130f628,3,3.7731037
13154fa,1,1.600441
131a75b,5,4.3377295
132ccff,4,4.012209
13554fc,3,3.4010563
136b806,2,2.7939963
137675c,2,1.605126
13917a4,3,2.9327178
1398913,2,1.9302725
13a7cb9,3,2.6348975
13b3e1f,3,2.6446407
13b533b,3,2.852665
13c085e,4,3.6058152
13d1196,2,2.363981
13dea5a,4,4.7726917
13f1744,2,1.9678898
13f81b1,2,1.6987959
13fb244,2,2.1513042
13fd809,2,2.3719954
13fe30a,4,3.7113495
1418cf5,4,4.5557528
1423619,4,3.526144
1429ab3,2,2.1308026
142c979,2,2.7822685
1430d38,3,3.561307
143ad9a,3,2.156432
144515c,2,1.5777942
1446c35,4,3.2929668
144a803,3,3.4709077
1461849,3,3.5256598
1464c1a,2,1.8394341
1468510,4,3.9684079
1473f9c,2,2.6382043
14a193b,3,2.595727
14a6a23,5,4.286415
14a8933,2,2.8721268
14c87c2,2,3.1279109
14e0d1b,5,4.1769247
14eaf97,3,3.247401
151a470,4,3.3454795
152258f,3,3.3285823
152c2e4,3,3.6430523
1534fbf,2,1.74161
15365fa,4,3.7176478
153aa37,2,2.2383368
1542a67,4,4.035969
1576626,4,3.7075708
1585281,2,2.36454
1591b94,2,2.4709501
15a509c,4,3.5321367
15b1360,5,3.7266572
15b7ad2,4,3.2630548
15bcc7b,4,3.9422724
15c487f,3,2.7158833
15c5d00,2,1.665534
15dede4,5,4.2291117
15f29a6,3,2.6972475
160dc72,3,3.084624
161797f,2,2.293697
1618e72,4,3.5251954
161a6b4,4,3.8237584
161da84,4,3.9836836
162a9db,2,2.4549227
163ac0f,3,3.4994874
16502ea,2,2.1517916
165914d,5,4.0573826
16729f5,2,3.2859454
167b14e,3,2.6480541
16b44a4,2,2.854699
16cfecb,2,2.5481668
1731db0,2,1.9923104
1732f3a,4,3.5310478
1747469,2,1.9913399
174eb65,3,3.4271097
1782cc8,1,1.7207721
178a016,2,1.908785
178a1c0,3,3.7392616
178f445,5,4.3548927
17a6ac5,3,4.2337894
17c5f94,4,3.5445197
17d277f,3,2.53948
17d73bb,3,3.3295228
17d83e3,2,2.184895
17e28c2,3,3.9747617
17e6981,2,2.4814289
17fd420,4,3.3341968
1800723,2,2.0427384
1828de3,2,2.0501783
1831d64,4,3.9485385
1839865,2,2.2875876
1853495,4,3.799671
185b01a,2,3.0042746
1866c81,3,2.33822
187ef81,1,1.4282286
18865e7,5,4.210291
18869b7,2,1.9865375
188be60,3,3.659126
189a584,4,3.6665776
189e376,3,3.5511613
18ad0fa,3,2.4122453
18afcad,2,2.8316905
18bc87c,4,3.4590445
18d261d,2,3.0391822
18f3009,3,2.9494777
18faa4d,3,2.9347346
191ef7e,3,2.6270084
19234b3,2,1.9711933
192755f,4,4.285837
19382b5,1,2.088529
1944939,3,2.9387686
195da78,3,3.1311204
197f299,2,2.5396934
19819e9,3,3.688408
198286b,4,3.802636
19a2117,1,1.9571775
19b167b,3,2.697354
19b293c,3,3.542663
19d0d84,4,4.0837507
19d6dc5,3,2.591154
19e5a11,3,3.984311
19e85b7,3,3.2678838
19ea366,3,3.403954
19f4b8e,4,4.2571964
1a05aeb,2,2.1729307
1a07cfb,2,2.6726682
1a14e33,4,3.731027
1a1c096,3,2.5484207
1a229bc,5,4.366701
1a28c7f,3,2.9436705
1a51b71,4,3.6936812
1a5babf,4,3.9724333
1a69914,3,3.571822
1a714d1,2,2.2427964
1a76a83,2,1.9497011
1a86ceb,4,2.9432154
1a87f1c,3,2.4945147
1a928ae,2,1.0905153
1a98406,3,3.5888138
1abc9a4,3,3.959395
1abf7b9,4,4.3320723
1ac7f5b,6,5.0035286
1af678f,2,2.2021563
1afbef5,2,2.0739787
1b0037e,2,2.0060275
1b07598,3,3.65246
1b1975b,5,5.101576
1b3b613,2,3.1150944
1b3b9bf,3,2.762247
1b4d2d6,3,3.0621355
1b5c960,2,2.56409
1b5f4fa,4,3.5514216
1b66af5,2,1.7850596
1b99396,2,1.506093
1bb47b4,1,1.67304
1bbd259,3,3.295844
1bd1109,2,1.8740112
1bd9d8e,3,3.3823934
1be148f,3,3.2017872
1be4323,2,2.9944563
1be7b59,2,2.3047204
1bf0096,2,1.5779498
1c0a106,4,4.174652
1c1348d,3,3.557175
1c24c26,3,2.7215166
1c3468c,3,2.13408
1c5a11c,3,2.708693
1c652c1,3,3.2047923
1c7a00d,3,2.4343994
1c8b117,3,2.771219
1ca3291,3,3.4250605
1ca4609,4,3.8632302
1cc6be8,4,3.5044432
1ccaa99,3,3.2800863
1ccb947,2,2.0090492
1cd6fae,3,2.0501802
1cd7165,4,4.105255
1ce9669,4,3.90623
1ced533,2,2.3570216
1cf05de,3,3.177959
1cf4ea5,2,2.1721277
1d1227a,3,3.3470962
1d14e6c,2,2.4839342
1d1b8dd,4,3.278273
1d287cc,1,1.8172648
1d5b94f,2,1.6726497
1d6c98e,2,2.2808084
1d98e0a,2,3.4102051
1dbfc26,4,4.584358
1ddd510,2,2.4331892
1de153e,4,3.6801307
1dee883,1,1.7514107
1e15bb2,4,4.1635504
1e19e64,3,2.8024611
1e23fee,1,1.2553184
1e76917,4,3.756901
1e8c487,4,3.8345983
1e8d2f8,3,2.818598
1eab2e8,4,3.9439979
1eb4606,2,2.516068
1eb708e,2,1.9785235
1ed0f53,2,2.327161
1ee7cb0,4,4.4847403
1ef1180,2,2.306503
1eff034,2,1.7211896
1effa08,4,3.776943
1f0364d,3,3.2767239
1f06ef4,3,2.8631265
1f07cb9,3,2.5720623
1f0cbec,5,4.315259
1f0e22b,2,1.6751645
1f113e1,3,2.8489633
1f252fe,4,3.8934362
1f3890c,2,2.67337
1f3ac05,3,2.986611
1f3d9fd,3,2.654982
1f649f0,2,2.1595643
1f71276,2,1.8355951
1f78438,4,4.1713924
1f7cf56,1,0.85338145
1f7ff01,2,2.296199
1f94329,2,1.5866945
1fa88bb,3,3.0714774
1fb0846,4,3.885771
1fb5dc7,2,2.9445536
1fbb311,4,3.882378
1fda3aa,3,3.3559024
1fdb506,4,3.8193986
1fdcd75,4,3.6260312
1ff02e8,2,2.3269286
1ff2705,3,3.3907492
2009f18,3,2.584673
200f74f,2,2.5738792
20233ea,3,3.031098
2042022,1,2.3558533
204f925,3,3.0825245
2059452,3,3.2393134
208907c,1,1.3807197
208eb37,2,2.7245588
208f29c,2,1.9140263
20a1cb4,4,2.9946744
20b7318,4,3.1479979
20cce9b,2,1.4047313
20db8b2,4,4.0349865
20db990,1,1.5263827
20e2d04,2,2.7437513
20ec8b0,2,2.3038635
20f1ea0,2,3.015954
20fa155,2,3.2151437
21100ac,2,1.964711
21178bf,3,2.8920233
2129e90,2,2.2910092
213de64,2,1.760363
214bad3,4,4.452221
214ed5c,2,1.82149
2169b0a,4,3.8189685
217c2ee,4,4.9562407
218778e,2,2.5048206
21958fc,4,3.9470627
219799d,3,3.5534606
21a8d76,5,4.0600967
21b56d3,3,3.4389544
21cd93f,3,2.9587336
21d3475,2,1.9139084
21ebb27,2,3.0913332
2211051,5,4.8533916
22299e4,2,1.9854549
223b86d,6,4.462762
22507ef,2,2.7724051
225fcb4,3,3.1788025
227691f,5,4.4767647
228188e,2,1.7238888
2289ad8,4,3.981307
22955c4,5,4.1523952
22b89af,1,1.402154
22ba497,5,4.101413
22c53d1,4,3.4464438
22c55c4,1,1.9610833
22e1e7a,4,3.363073
22ed7ef,2,1.7488489
2313cd7,2,1.9688325
2315ee0,4,3.9387615
232c60c,3,4.415414
2336577,3,2.7548008
234a75d,3,2.9484267
234b700,2,2.8005226
2357683,2,1.4793802
236f38c,4,3.351221
237a974,2,2.4726033
23d7e8f,3,3.6762204
23e5178,3,3.2937825
23ee95d,3,3.6772156
23f9c2e,2,1.9852762
2404f31,2,2.0437717
241077a,4,3.393451
2421da3,3,3.1586878
243124b,2,2.6329718
2440f97,2,2.474645
2444c8a,2,2.4038265
2472175,2,3.5169442
247b49d,5,3.9501338
24ef783,3,3.8841004
24ff191,2,3.347855
250a96a,3,2.263124
2515e4d,4,3.6666749
252141e,2,2.2252266
2522c5d,2,2.9981935
2529033,3,2.7278318
2557bb7,4,4.2274323
25588ad,3,3.0877705
2565613,2,2.5116165
2578c02,4,3.771799
257a6a6,4,4.146456
2590aa5,2,2.0290642
25a9af8,3,2.7859952
25b8dc1,3,3.4048698
25d7df0,1,1.5717306
25da2fa,3,4.014086
25df534,4,4.318205
25e2100,4,3.137426
25e255c,3,3.2988591
25e3cc1,3,2.4593031
25e7fcb,3,3.1469436
2601398,3,2.214747
260eeff,3,2.8196425
2617ac7,4,4.2177334
261fd43,4,3.9392946
26434a0,4,4.460578
26479a8,6,4.8490953
2650cb7,2,1.6951201
265499b,2,3.1843624
26598f5,4,4.3037443
266c5f7,2,1.382622
2688e0d,1,1.4308329
268d81a,2,2.1131685
26983cf,5,4.248166
269e81f,4,4.145278
26aa2e8,1,2.8380458
26b13f6,3,3.360778
26bc38a,4,3.2271771
26c4ea1,3,3.4276404
26c804d,3,2.8874087
26cbb50,3,3.2919319
26de96d,3,3.0203097
26e091d,4,3.7650995
2704439,3,3.1819167
2706317,4,4.032917
27295aa,3,3.3786044
273ea57,3,3.0285113
27427c9,2,2.3781278
2773770,3,2.9367168
279e329,2,1.3396555
27c1469,3,2.7491279
27c472a,2,2.2231433
27c933b,3,3.5483553
27d8ecd,3,3.0415823
27e155e,1,2.1312647
27e50f2,3,2.874506
27e6dd8,3,2.7033787
27fabca,2,1.1557279
2802c3d,3,3.1338665
280f3ec,4,2.8550594
2810399,2,2.0909114
28229c3,4,3.1858158
2833cfd,3,2.5299006
2836ae3,4,3.6298575
283e586,3,3.1837611
284d362,3,2.242368
286ff14,2,2.2144067
287a0b6,2,1.8695982
287b18b,5,4.6250114
287d547,2,2.5707204
2899c5a,3,3.1520743
28c8ca4,2,2.1827948
28d24e7,3,2.8732872
28f131b,3,4.2186604
28f67c4,2,1.7366332
290cf6b,3,3.5011942
2916425,5,4.0175486
29194fa,3,3.5677018
29273d7,2,2.9434073
2929f3b,4,3.3551373
29338c6,5,4.713189
2934387,4,4.3018436
29388ff,4,3.6386473
293f43c,2,3.2238731
296c49a,4,4.2620754
296daf4,2,2.2170708
299d0f0,4,4.162856
29a0567,3,2.2529564
29b1abb,1,0.9866357
29fb0d0,4,3.9438055
2a09cb9,2,1.8412604
2a161b2,3,3.0570776
2a188a7,4,3.294186
2a36c77,3,3.728676
2a3f826,2,2.205073
2a45bab,1,1.9887799
2a73724,1,1.4698998
2a76a2f,4,3.7542665
2a7d71d,5,4.100011
2a7dcac,4,3.4739094
2a9bea8,2,2.3251789
2aaa8cf,3,2.2180831
2ab0ffc,5,4.6627836
2ae8014,3,2.7468438
2aee9ae,3,2.2076728
2af2552,3,3.485122
2af9cde,3,3.1720743
2b057fb,3,2.7695944
2b075b4,3,2.5236719
2b1fd83,3,3.6649904
2b237a3,3,3.6117191
2b33aff,2,2.9379745
2b33dcc,3,2.8205838
2b41dea,3,2.628921
2b59589,3,2.8475451
2b5d872,3,1.7560757
2b63205,4,4.043358
2b85ea9,3,2.7167525
2b9dc98,3,3.039439
2bb20b8,3,2.3973212
2bb8a01,3,2.983902
2bd6edc,2,2.2992585
2be103b,4,3.8219109
2bf6895,3,2.8284242
2bfdedf,3,2.933054
2c00a1c,4,3.1840305
2c2a9be,2,2.0293238
2c2bb64,4,3.9951189
2c35c89,4,3.9175808
2c3f197,3,2.6906073
2c46fcc,1,1.8994143
2c5940a,2,1.876442
2c5957b,3,2.3048515
2c5e0fd,4,3.6215003
2c6c2bf,3,3.2297254
2c7af05,4,3.7068663
2c8144c,1,1.0514677
2c83487,1,2.0539775
2c91690,3,2.3654602
2c9e6a6,1,1.2897631
2cb191e,2,2.4956
2cb68c3,4,3.8993993
2cd8edd,4,4.2105904
2ce7f8d,3,1.7788284
2ce9900,2,2.0781004
2cfa990,5,4.6902246
2d04b73,3,2.3599281
2d0b80a,4,3.976332
2d1f0e7,3,3.5781004
2d39640,3,3.2350972
2d39dbb,5,4.080289
2d454ec,2,2.624058
2d4a651,3,2.6879022
2d58e14,3,3.8151999
2d65e94,2,2.1052387
2d6f640,2,1.8751245
2d75dd5,2,2.487633
2d818b2,4,3.8700323
2d9517a,2,3.009248
2d9b9c4,4,3.4967654
2db61c7,3,2.9369602
2dc0b75,3,3.1417708
2ddb97e,3,3.3522022
2de9ae4,3,3.3712025
2dee5f4,3,2.9590256
2dfce3b,2,2.5067496
2e128b5,5,4.3271923
2e1a485,1,1.4227839
2e1c6a8,3,3.4271252
2e24a93,2,1.8642962
2e2e458,4,3.8146918
2e312fd,1,1.4155502
2e37b89,2,2.1032574
2e43333,4,4.1516924
2e4ce3b,4,3.7222326
2e622ff,2,0.9354334
2e62d3f,3,2.9414315
2e68380,2,3.2597165
2e6c099,4,4.129903
2e95e4d,5,4.342618
2e99f1e,1,1.3191916
2eb6973,4,4.6772947
2ec88c1,3,3.2179244
2ec9e00,3,2.6301556
2ece958,4,3.5711622
2ed047c,5,5.1708612
2ee1a20,4,2.6438625
2ee76da,3,2.3468475
2eee3a4,2,2.3097293
2ef5d32,2,2.4074354
2ef8816,2,1.6438463
2f022c5,3,2.4952796
2f06170,3,2.1654058
2f1718a,4,3.7626383
2f1c523,2,2.4157515
2f73d77,2,3.1941261
2f76f40,3,2.40394
2f7eae5,2,2.913068
2fbed21,4,5.0396185
2fdb1d6,2,2.3162704
2fdbf31,4,3.6275434
2fefa3b,4,4.094043
3014e1b,2,1.9977624
3021d47,2,1.8946668
303710c,4,4.009494
3038505,3,2.709499
303e5c2,4,3.8583083
304b672,1,1.4807656
305a4e4,4,3.4310472
3072ba3,1,2.2462828
3077554,3,2.7842867
3085037,4,3.64037
308f712,3,2.2932358
308f736,2,2.0308366
309bd04,5,4.018158
30a5a3d,1,1.4983147
30acda7,1,1.1567543
310b8bc,2,2.348998
310dca5,2,2.2126772
3142f8d,2,2.1563025
3147bb8,4,3.899914
314b42e,4,3.9911876
3154945,2,1.6976509
3168ef6,4,4.559845
3179784,1,1.8407273
319d071,1,2.9255528
31b73d2,4,3.8923466
31d3659,4,3.9458811
31d9589,3,2.6306112
31dfb5f,3,2.8560226
31e190f,3,3.070571
32090e3,2,1.9252024
32097dc,4,3.9526813
320ae92,1,0.9234263
320c246,4,4.032054
3217d6b,3,3.118223
322a5bf,1,2.0931826
32333f3,2,3.2376075
3242556,4,3.7399292
3252ee0,3,2.7061381
3261155,3,3.685035
326d2f5,2,1.5814934
3283240,4,3.707562
328c079,3,3.13428
32ad275,5,4.2799206
32ae080,3,3.6119573
32ba187,4,4.0840073
32d6a9c,2,3.3144293
32dc789,4,3.6257322
32de0f4,3,3.0366287
32f477a,3,3.0402575
32f6344,2,2.1565287
32f9b1d,4,4.3166246
3310eaf,1,1.1328781
3312b86,3,3.5203998
331ec21,2,2.2784832
3323064,5,4.4026136
3333188,1,2.0070822
336f368,4,4.015788
33b606a,4,4.00101
33cdec2,4,4.0579634
33d95e1,4,3.2565515
33e61e9,2,2.674757
33fd8e1,3,2.4897716
3402605,2,1.7087052
342ac7e,2,2.1761518
34322b6,2,2.4232683
3443062,2,2.6539578
34807cc,4,4.3017807
348647d,3,3.2848663
3499b3e,3,3.210706
349e486,3,2.9740686
349f3b8,3,3.0390956
34ba9f1,2,2.13344
34bcca0,1,1.8704001
34e37d0,4,3.4739811
34e6274,4,3.9395287
34e8646,3,3.3350601
34efe4d,3,4.051304
34fd610,3,3.62847
34fec4f,2,1.6418289
351b4e8,3,3.80772
3538c80,3,2.8936734
353f9af,5,4.5538254
355c999,3,3.934308
3562b27,3,2.9542835
3570c77,2,2.3647518
357ce9b,4,3.2988722
358bc70,4,3.3518794
3590bf5,3,3.4341402
3594209,4,3.73577
359b8ee,4,4.132395
35d6b4b,4,4.0917273
35e422a,4,4.457574
35f642a,2,2.468764
35fafb1,2,2.7193778
35ffbfc,2,2.3591235
36044fc,3,2.9050248
3623362,2,1.8896031
36351aa,3,2.9750006
363d99c,2,2.9704618
3644611,5,4.8033466
3647ee0,3,3.363957
366ba9d,2,3.4140756
366daac,3,3.1042023
367b888,2,2.9712546
3684d35,2,1.3253927
368eb7e,4,4.247628
369a78f,2,2.2165146
36b3126,2,2.4035177
36d421c,3,3.1493447
36d9eea,4,4.3220787
36da545,3,3.5383148
36e6143,4,4.000209
36e8507,1,1.4079721
36eaa58,4,3.8260164
36ed198,4,3.4891064
370d1af,3,3.717137
3715486,3,2.8608544
371835b,3,2.5618458
371dcd9,3,2.1686118
372c68e,4,4.4532146
3738994,2,1.7398379
374b731,3,3.6311603
374f667,3,2.82971
375c3d7,4,3.960713
376401e,3,2.7913268
377afe7,3,2.81716
377cdc4,4,3.1168594
3785422,3,3.3260136
378b941,3,2.9077537
3793f1a,4,3.992502
37b659c,4,3.7826543
37dc455,3,2.6012006
37deeb5,2,1.9189576
37e0414,3,3.2025704
381900c,4,3.2607968
381c00c,2,1.3449122
38321da,3,3.7885907
3837aeb,2,1.6948907
386015d,1,1.7659522
38740e0,3,3.3242009
3889cc7,4,4.3241653
389c7bf,4,3.2590983
389db01,2,2.3563933
38a36e7,3,3.1237695
38a3f6f,2,1.9738636
38aec83,1,1.7183648
38aeea4,4,3.9759514
38ddc8d,2,2.4415812
38e935c,4,3.1745203
390be02,4,2.8942096
3916a44,3,2.9202082
392298c,4,3.6843927
3926c2c,2,2.0093522
393fc11,2,2.3259742
394ce95,2,2.2125068
395e093,3,2.8514864
396898a,2,1.94849
3982990,3,2.742361
398af51,4,4.457982
398be0d,2,1.8287805
3993eb1,3,2.512836
399c926,3,3.2737517
39b8a74,3,2.4350874
39c239f,4,3.8541484
39ca929,4,3.9301047
39cecd2,3,2.3787603
39daa94,2,2.2760286
39dad84,1,1.4877609
39e422c,2,1.7216802
39f503f,3,2.5085998
39f9997,4,4.147318
3a035fb,3,2.255756
3a0b1c6,3,2.4511428
3a0f754,4,4.21299
3a153f0,4,3.7936866
3a1f04d,2,2.0897353
3a20378,3,2.2561092
3a2c718,3,2.2231586
3a46a7c,4,3.9502084
3a4e8d9,4,3.7355003
3a57893,5,4.8081245
3a664f7,2,2.743043
3a737b0,2,1.685662
3a74972,2,2.487938
3a77919,2,2.505039
3a79c7f,3,3.7559419
3a8262e,2,2.2377985
3a97cf5,2,2.274741
3a99159,2,1.9841753
3abb6ee,4,4.2595835
3ac8dc9,2,2.6949015
3ac8feb,3,3.544612
3adbfc3,3,3.9457781
3adfa2e,3,3.169095
3aed042,3,3.3264666
3aedf9d,3,2.7186887
3af6a4a,1,2.0989573
3b0840a,2,2.0788517
3b163b8,4,3.9834998
3b20650,6,3.8500168
3b32089,3,2.2014577
3b480e0,3,3.6547303
3b564b2,3,2.9086447
3b80a89,4,4.0834236
3b882f2,1,1.3257076
3b946d1,2,1.9880061
3b9e890,3,3.3712142
3ba1dd3,3,3.6105418
3ba26e9,3,2.4698055
3baea30,3,3.8577058
3bb67ff,2,2.1341767
3bbd49a,3,2.6565638
3bc01dc,1,1.2900611
3bea149,2,2.5677495
3bf2e42,3,2.7101
3bf4a7e,3,3.216233
3c03d31,4,3.4998882
3c0e026,3,2.5516655
3c29492,2,2.2591705
3c2b8aa,2,1.5970951
3c2c83a,2,2.2044206
3c30a03,2,2.2361796
3c3e5dd,4,3.666517
3c41d0b,4,3.3459885
3c5860f,4,4.065895
3c6bfec,4,4.56977
3c6d6fb,3,2.9750197
3c82a94,4,4.151616
3c883cd,3,3.1007564
3c88c11,3,3.1669567
3c8bd10,2,2.8674204
3ca4cae,3,2.957089
3ca552e,3,2.4011056
3cc2f1c,5,4.244692
3cd190e,3,3.4743133
